timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
177300;1232.75;1.7;15.0;-2.4;4277.4185;95.143456;-1
177400;1234.25;1.7;15.0;-2.4;4278.789;95.14506;-1
177500;1234.25;1.7;15.0;-2.4;4280.158;95.14664;-1
177600;1236.25;1.7;15.0;-2.4;4281.5254;95.14819;-1
177700;1235.75;1.7;15.0;-2.4;4282.89;95.149734;-1
177800;1235.25;1.7;15.0;-2.4;4284.2534;95.15125;-1
177900;1235.25;1.7;15.0;-2.4;4285.6143;95.152756;-1
178000;1236.75;1.7;15.0;-2.4;4286.973;95.154236;-1
178100;1235.25;1.7;15.0;-2.4;4288.33;95.1557;-1
178200;1235.75;1.7;15.0;-2.4;4289.685;95.15714;-1
178300;1236.25;1.7;15.0;-2.4;4291.0376;95.15857;-1
178400;1236.25;1.7;15.0;-2.4;4292.388;95.15997;-1
178500;1236.0;1.7;15.0;-2.4;4293.737;95.161354;-1
178600;1237.75;1.7;15.0;-2.4;4295.083;95.16272;-1
178700;1237.5;1.7;15.0;-2.4;4296.4272;95.16407;-1
178800;1237.5;1.7;15.0;-2.4;4297.769;95.1654;-1
178900;1236.25;1.7;15.0;-2.4;4299.109;95.1667;-1
179000;1234.25;1.7;15.0;-2.4;4300.4463;95.16799;-1
179100;1235.25;1.7;15.0;-2.4;4301.7812;95.16926;-1
179200;1235.0;1.7;15.0;-2.4;4303.1143;95.1705;-1
179300;1234.25;1.7;15.0;-2.4;4304.445;95.17174;-1
179400;1234.25;1.7;15.0;-2.4;4305.773;95.17294;-1
179500;1234.25;1.7;15.0;-2.4;4307.099;95.17413;-1
179600;1232.75;1.7;15.0;-2.4;4308.423;95.17531;-1
179700;1232.25;1.7;15.0;-2.4;4309.744;95.17646;-1
179800;1230.25;1.7;15.0;-2.4;4311.0625;95.17759;-1
179900;1231.25;1.7;15.0;-2.4;4312.379;95.1787;-1
180000;1230.25;1.7;15.0;-2.4;4313.693;95.179794;-1
180100;1230.75;1.7;15.0;-2.4;4315.0044;95.18087;-1
180200;1231.25;1.7;15.0;-2.4;4316.3135;95.18192;-1
180300;1232.25;1.7;15.0;-2.4;4317.62;95.18296;-1
180400;1231.25;1.7;15.0;-2.4;4318.924;95.183975;-1
180500;1232.25;1.7;15.0;-2.4;4320.225;95.18497;-1
180600;1232.25;1.7;15.0;-2.4;4321.524;95.18594;-1
180700;1230.25;1.7;15.0;-2.4;4322.8203;95.1869;-1
180800;1230.5;1.7;15.0;-2.4;4324.1143;95.187836;-1
180900;1230.25;1.7;15.0;-2.4;4325.4053;95.18875;-1
181000;1231.25;1.7;15.0;-2.4;4326.6934;95.18965;-1
181100;1232.25;1.7;15.0;-2.4;4327.979;95.19053;-1
181200;1233.75;1.8;15.0;-2.4;4329.262;95.19139;-1
181300;1233.75;1.8;15.0;-2.4;4330.5425;95.19223;-1
181400;1233.75;1.8;15.0;-2.4;4331.8203;95.19305;-1
181500;1235.75;1.8;15.0;-2.4;4333.095;95.19385;-1
181600;1235.25;1.8;15.0;-2.4;4334.367;95.194626;-1
181700;1235.25;1.8;15.0;-2.4;4335.636;95.19539;-1
181800;1234.75;1.8;15.0;-2.4;4336.903;95.19613;-1
181900;1234.75;1.8;15.0;-2.4;4338.1665;95.19685;-1
182000;1235.75;1.8;15.0;-2.4;4339.4272;95.197556;-1
182100;1236.75;1.8;13.5;-2.4;4340.6855;95.198235;-1
182200;1235.75;1.8;13.5;-2.4;4341.9404;95.1989;-1
182300;1236.75;1.8;13.5;-2.4;4343.1924;95.19955;-1
182400;1237.25;1.8;13.5;-2.4;4344.442;95.200165;-1
182500;1236.75;1.8;13.5;-2.4;4345.688;95.200775;-1
182600;1236.25;1.8;13.5;-2.4;4346.931;95.201355;-1
182700;1236.5;1.8;13.5;-2.4;4348.172;95.20192;-1
182800;1236.75;1.8;13.5;-2.4;4349.409;95.20247;-1
182900;1237.75;1.8;13.5;-2.4;4350.643;95.202995;-1
183000;1236.75;1.8;13.5;-2.4;4351.8745;95.2035;-1
183100;1236.5;1.8;13.5;-2.4;4353.1025;95.20399;-1
183200;1237.75;1.8;13.5;-2.4;4354.3276;95.20445;-1
183300;1238.75;1.8;13.5;-2.4;4355.55;95.2049;-1
183400;1237.75;1.8;13.5;-2.4;4356.7686;95.20533;-1
183500;1238.25;1.8;13.5;-2.4;4357.984;95.205734;-1
183600;1239.25;1.8;13.5;-2.4;4359.197;95.20612;-1
183700;1239.25;1.8;13.5;-2.4;4360.406;95.20649;-1
183800;1240.25;1.8;13.5;-2.4;4361.612;95.20684;-1
183900;1241.25;1.8;13.5;-2.4;4362.815;95.20717;-1
184000;1240.75;1.8;13.5;-2.6;4364.0146;95.20748;-1
184100;1242.75;1.8;13.5;-2.6;4365.211;95.20777;-1
184200;1241.25;1.8;13.5;-2.6;4366.404;95.20804;-1
184300;1241.0;1.8;13.5;-2.6;4367.5938;95.20829;-1
184400;1241.25;1.8;13.5;-2.6;4368.78;95.20852;-1
184500;1239.75;1.8;13.5;-2.6;4369.963;95.20873;-1
184600;1240.0;1.8;13.5;-2.6;4371.1426;95.20892;-1
184700;1240.75;1.8;13.5;-2.6;4372.319;95.20909;-1
184800;1240.75;1.8;13.5;-2.6;4373.4917;95.20924;-1
184900;1241.25;1.8;13.5;-2.6;4374.661;95.20937;-1
185000;1242.25;1.8;13.5;-2.6;4375.827;95.20949;-1
185100;1243.25;1.8;13.5;-2.6;4376.9897;95.20958;-1
185200;1243.25;1.9;13.5;-2.6;4378.149;95.209656;-1
185300;1243.5;1.9;13.5;-2.6;4379.304;95.20971;-1
185400;1242.75;1.9;13.5;-2.6;4380.456;95.20974;-1
185500;1241.25;1.9;13.5;-2.6;4381.6045;95.209755;-1
185600;1239.75;1.9;13.5;-2.6;4382.7495;95.20975;-1
185700;1239.25;1.9;13.5;-2.6;4383.8906;95.209724;-1
185800;1239.0;1.9;13.5;-2.6;4385.0283;95.20968;-1
185900;1238.25;1.9;13.5;-2.6;4386.162;95.20961;-1
186000;1239.25;1.9;13.5;-2.6;4387.2925;95.209526;-1
186100;1238.25;1.9;13.5;-2.6;4388.4194;95.20942;-1
186200;1238.25;1.9;13.5;-2.6;4389.542;95.2093;-1
186300;1240.25;1.9;13.5;-2.6;4390.6616;95.20915;-1
186400;1238.75;1.9;13.5;-2.6;4391.777;95.208984;-1
186500;1237.25;1.9;13.5;-2.6;4392.8887;95.2088;-1
186600;1236.75;1.9;13.5;-2.6;4393.9966;95.208595;-1
186700;1236.75;1.9;13.5;-2.6;4395.1006;95.208374;-1
186800;1236.75;1.9;13.5;-2.6;4396.201;95.20813;-1
186900;1236.75;1.9;13.5;-2.6;4397.298;95.20787;-1
187000;1236.75;1.9;13.5;-2.6;4398.39;95.20758;-1
187100;1236.25;1.9;13.5;-2.6;4399.479;95.20728;-1
187200;1235.75;1.9;13.5;-2.6;4400.564;95.206955;-1
187300;1235.5;1.9;13.5;-2.6;4401.645;95.20661;-1
187400;1235.5;1.9;13.5;-2.6;4402.7217;95.20625;-1
187500;1234.25;1.9;13.5;-2.6;4403.795;95.20587;-1
187600;1234.25;1.9;13.5;-2.6;4404.864;95.20547;-1
187700;1235.75;1.9;13.5;-2.6;4405.929;95.20505;-1
187800;1236.75;1.9;13.5;-2.6;4406.99;95.204605;-1
187900;1236.5;1.9;13.5;-2.6;4408.047;95.20414;-1
188000;1235.25;1.9;13.5;-2.6;4409.1;95.20366;-1
188100;1235.0;1.9;13.5;-2.6;4410.149;95.203156;-1
188200;1233.75;1.9;13.5;-2.6;4411.1934;95.20264;-1
188300;1232.75;1.9;13.5;-2.6;4412.2344;95.202095;-1
188400;1232.5;1.9;13.5;-2.6;4413.2705;95.20153;-1
188500;1234.25;1.9;13.5;-2.6;4414.303;95.20095;-1
188600;1234.75;1.9;13.5;-2.6;4415.331;95.20035;-1
188700;1234.75;1.9;13.5;-2.6;4416.355;95.19973;-1
188800;1232.75;1.9;13.5;-2.6;4417.375;95.19909;-1
188900;1232.75;1.9;13.5;-2.6;4418.39;95.198425;-1
189000;1232.75;1.9;13.5;-2.6;4419.4014;95.19775;-1
189100;1232.25;1.9;13.5;-2.6;4420.4087;95.197044;-1
189200;1233.75;1.9;13.5;-2.6;4421.411;95.19632;-1
189300;1232.75;1.9;13.5;-2.6;4422.4097;95.19558;-1
189400;1233.25;1.9;13.5;-2.6;4423.4033;95.19482;-1
189500;1232.75;1.9;13.5;-2.6;4424.393;95.19404;-1
189600;1230.25;1.9;13.5;-2.6;4425.3784;95.19324;-1
189700;1231.25;1.9;13.5;-2.6;4426.359;95.19242;-1
189800;1231.25;1.9;13.5;-2.6;4427.3354;95.191574;-1
189900;1232.25;1.9;13.5;-2.6;4428.307;95.19071;-1
190000;1233.25;1.9;13.5;-2.6;4429.275;95.189835;-1
190100;1234.75;1.9;13.5;-2.6;4430.238;95.188934;-1
190200;1233.75;1.9;13.5;-2.6;4431.1963;95.18801;-1
190300;1234.75;1.9;13.5;-2.6;4432.1504;95.18707;-1
190400;1234.25;1.9;13.5;-2.6;4433.0996;95.18611;-1
190500;1235.25;1.9;13.5;-2.6;4434.0444;95.185135;-1
190600;1235.25;1.9;13.5;-2.6;4434.985;95.18413;-1
190700;1235.0;1.9;13.5;-2.6;4435.9204;95.18311;-1
190800;1234.75;1.9;13.5;-2.6;4436.8516;95.18207;-1
190900;1234.5;1.9;12.5;-2.6;4437.778;95.18101;-1
191000;1233.75;1.9;12.5;-2.6;4438.6997;95.179924;-1
191100;1234.75;1.9;12.5;-2.6;4439.6167;95.178825;-1
191200;1232.25;1.9;12.5;-2.6;4440.529;95.177704;-1
191300;1232.0;1.9;12.5;-2.6;4441.4365;95.17657;-1
191400;1230.25;1.9;12.5;-2.6;4442.3394;95.17541;-1
191500;1228.25;1.9;12.5;-2.6;4443.2373;95.174225;-1
191600;1230.25;1.9;12.5;-2.6;4444.1304;95.17302;-1
191700;1230.25;1.9;12.5;-2.6;4445.019;95.1718;-1
191800;1230.75;1.9;12.5;-2.6;4445.903;95.17056;-1
191900;1230.25;1.9;12.5;-2.6;4446.7812;95.1693;-1
192000;1230.25;1.9;12.5;-2.6;4447.6553;95.168015;-1
192100;1229.25;1.9;12.5;-2.6;4448.5244;95.16672;-1
192200;1229.0;1.9;12.5;-2.6;4449.3887;95.16539;-1
192300;1230.75;1.9;12.5;-2.6;4450.2476;95.164055;-1
192400;1230.5;1.9;12.5;-2.6;4451.102;95.16269;-1
192500;1229.75;1.9;12.5;-2.6;4451.951;95.16131;-1
192600;1230.75;1.9;12.5;-2.6;4452.7954;95.159904;-1
192700;1231.25;1.9;12.5;-2.6;4453.635;95.158485;-1
192800;1230.25;1.9;12.5;-2.6;4454.469;95.15704;-1
192900;1232.75;1.9;12.5;-2.6;4455.2983;95.15558;-1
193000;1232.75;1.9;12.5;-2.6;4456.122;95.1541;-1
193100;1232.75;1.9;12.5;-2.6;4456.9414;95.152596;-1
193200;1234.75;1.9;12.5;-2.6;4457.7554;95.15107;-1
193300;1232.75;1.9;12.5;-2.6;4458.564;95.14953;-1
193400;1231.75;1.9;12.5;-2.6;4459.3677;95.147964;-1
193500;1232.25;1.9;12.5;-2.6;4460.166;95.146385;-1
193600;1232.0;1.9;12.5;-2.6;4460.9595;95.144775;-1
193700;1232.0;1.9;12.5;-2.6;4461.7476;95.14316;-1
193800;1232.0;1.9;12.5;-2.6;4462.5303;95.14151;-1
193900;1232.0;1.9;12.5;-2.6;4463.3076;95.13985;-1
194000;1232.0;1.9;12.5;-2.6;4464.08;95.13816;-1
194100;1233.25;1.9;12.5;-2.6;4464.847;95.13646;-1
194200;1231.75;1.9;12.5;-2.6;4465.6084;95.134735;-1
194300;1232.75;1.9;12.5;-2.6;4466.3647;95.13299;-1
194400;1231.75;1.9;12.5;-2.6;4467.1157;95.131226;-1
194500;1232.25;1.9;12.5;-2.6;4467.8613;95.12944;-1
194600;1232.5;1.9;12.5;-2.6;4468.6016;95.12763;-1
194700;1233.75;1.9;12.5;-2.6;4469.3364;95.12581;-1
194800;1234.25;1.9;12.5;-2.6;4470.066;95.12396;-1
194900;1235.25;1.9;12.5;-2.6;4470.7896;95.1221;-1
195000;1235.0;1.9;12.5;-2.6;4471.5083;95.12021;-1
195100;1232.75;1.9;12.5;-2.6;4472.221;95.11831;-1
195200;1233.75;1.9;12.5;-2.6;4472.9287;95.11638;-1
195300;1233.5;1.9;12.5;-2.6;4473.6304;95.11443;-1
195400;1233.25;1.9;12.5;-2.6;4474.3267;95.112465;-1
195500;1232.75;1.9;12.5;-2.6;4475.0176;95.11047;-1
195600;1232.75;1.9;12.5;-2.6;4475.7026;95.10847;-1
195700;1232.75;1.9;12.5;-2.6;4476.3823;95.106445;-1
195800;1233.75;1.9;12.5;-2.6;4477.056;95.10439;-1
195900;1234.25;1.9;12.5;-2.6;4477.724;95.102325;-1
196000;1234.75;1.9;12.5;-2.6;4478.3867;95.100235;-1
196100;1233.75;1.9;12.5;-2.6;4479.0435;95.09813;-1
196200;1234.0;1.9;12.5;-2.6;4479.695;95.096;-1
196300;1234.0;1.9;12.5;-2.6;4480.3403;95.09385;-1
196400;1232.25;1.9;12.5;-2.6;4480.98;95.091675;-1
196500;1233.75;1.9;12.5;-2.6;4481.614;95.089485;-1
196600;1232.75;1.9;12.5;-2.6;4482.2417;95.08728;-1
196700;1232.25;1.9;12.5;-2.6;4482.864;95.085045;-1
196800;1231.25;1.9;12.5;-2.6;4483.4805;95.082794;-1
196900;1231.0;1.9;12.5;-2.6;4484.091;95.08052;-1
197000;1229.75;1.9;12.5;-2.6;4484.6953;95.07823;-1
197100;1228.25;1.9;12.5;-2.6;4485.294;95.07592;-1
197200;1228.0;1.9;12.5;-2.6;4485.887;95.073586;-1
197300;1227.75;1.9;12.5;-2.6;4486.474;95.071236;-1
197400;1228.25;1.9;12.5;-2.6;4487.0547;95.06886;-1
197500;1228.25;1.9;12.5;-2.6;4487.63;95.06647;-1
197600;1226.75;1.9;12.5;-2.6;4488.1987;95.06406;-1
197700;1225.75;1.9;12.5;-2.6;4488.7617;95.06162;-1
197800;1225.75;1.9;12.5;-2.6;4489.3184;95.059166;-1
197900;1225.75;1.9;12.5;-2.6;4489.869;95.056694;-1
198000;1226.25;1.9;12.5;-2.6;4490.414;95.05419;-1
198100;1226.75;1.9;12.5;-2.6;4490.9526;95.05168;-1
198200;1225.75;1.9;12.5;-2.6;4491.4854;95.04914;-1
198300;1226.75;1.9;12.5;-2.6;4492.0117;95.046585;-1
198400;1225.75;1.9;12.5;-2.6;4492.5317;95.04401;-1
198500;1223.75;1.9;12.5;-2.6;4493.046;95.04141;-1
198600;1223.25;1.9;12.5;-2.6;4493.5537;95.038795;-1
198700;1222.25;1.9;12.5;-2.6;4494.055;95.036156;-1
198800;1224.25;1.8;12.5;-2.6;4494.5503;95.0335;-1
198900;1224.25;1.8;12.5;-2.6;4495.0396;95.030815;-1
199000;1225.25;1.8;12.5;-2.6;4495.5225;95.02812;-1
199100;1225.5;1.8;12.5;-2.6;4495.9985;95.0254;-1
199200;1225.25;1.8;12.5;-2.6;4496.4688;95.02266;-1
199300;1224.75;1.8;12.5;-2.6;4496.9326;95.0199;-1
199400;1224.25;1.8;12.5;-2.6;4497.39;95.01712;-1
199500;1225.75;1.8;12.5;-2.6;4497.8413;95.01431;-1
199600;1225.25;1.8;12.5;-2.6;4498.2856;95.01149;-1
199700;1226.25;1.8;12.5;-2.6;4498.724;95.00865;-1
199800;1226.5;1.8;12.5;-2.6;4499.156;95.00579;-1
199900;1225.25;1.8;12.5;-2.6;4499.581;95.00291;-1
200000;1224.75;1.8;12.5;-2.6;4500.0;95.0;-1
200100;1225.75;1.8;12.5;-2.6;4500.412;94.99708;-1
200200;1226.75;1.8;12.5;-2.6;4500.8184;94.99413;-1
200300;1225.25;1.8;12.5;-2.6;4501.2173;94.991165;-1
200400;1225.5;1.8;12.5;-2.6;4501.6104;94.98818;-1
200500;1225.75;1.8;12.5;-2.6;4501.9966;94.985176;-1
200600;1225.25;1.8;12.5;-2.6;4502.377;94.98215;-1
200700;1223.75;1.8;12.5;-2.6;4502.7505;94.9791;-1
200800;1224.75;1.8;12.5;-2.6;4503.1177;94.976036;-1
200900;1224.25;1.8;12.5;-2.6;4503.4785;94.972946;-1
201000;1224.25;1.8;12.5;-2.6;4503.833;94.96984;-1
201100;1224.0;1.8;12.5;-2.6;4504.1807;94.96671;-1
201200;1224.75;1.8;12.5;-2.6;4504.5225;94.96357;-1
201300;1225.0;1.8;12.5;-2.6;4504.858;94.9604;-1
201400;1225.75;1.8;12.5;-2.6;4505.187;94.957214;-1
201500;1224.75;1.8;12.5;-2.6;4505.51;94.95401;-1
201600;1224.25;1.8;12.5;-2.6;4505.826;94.95078;-1
201700;1224.25;1.8;12.5;-2.6;4506.136;94.94754;-1
201800;1223.25;1.8;12.5;-2.6;4506.4404;94.944275;-1
201900;1223.25;1.8;12.5;-2.6;4506.738;94.94099;-1
202000;1223.25;1.8;12.5;-2.6;4507.0293;94.93768;-1
202100;1223.0;1.8;12.5;-2.6;4507.315;94.93436;-1
202200;1222.25;1.8;12.5;-2.6;4507.5938;94.931015;-1
202300;1221.75;1.8;12.5;-2.6;4507.8667;94.92765;-1
202400;1224.25;1.8;12.5;-2.6;4508.1333;94.92427;-1
202500;1224.75;1.8;12.5;-2.6;4508.394;94.92087;-1
202600;1224.75;1.8;12.5;-2.6;4508.6484;94.91745;-1
202700;1225.25;1.8;12.5;-2.6;4508.8965;94.91401;-1
202800;1227.25;1.8;12.5;-2.6;4509.1387;94.91055;-1
202900;1227.25;1.8;12.5;-2.6;4509.375;94.907074;-1
203000;1227.25;1.8;12.5;-2.6;4509.605;94.90357;-1
203100;1228.25;1.8;12.5;-2.6;4509.8286;94.900055;-1
203200;1227.75;1.8;12.5;-2.6;4510.0464;94.89652;-1
203300;1226.75;1.8;12.5;-2.6;4510.2583;94.89297;-1
203400;1227.25;1.8;12.5;-2.6;4510.4644;94.8894;-1
203500;1227.75;1.8;12.5;-2.6;4510.664;94.8858;-1
203600;1227.75;1.8;12.5;-2.6;4510.858;94.882195;-1
203700;1226.25;1.8;12.5;-2.6;4511.0454;94.87856;-1
203800;1225.25;1.8;12.5;-2.6;4511.2275;94.874916;-1
203900;1224.25;1.8;12.5;-2.6;4511.4033;94.87125;-1
204000;1223.75;1.8;12.5;-2.6;4511.573;94.86756;-1
204100;1223.75;1.8;12.5;-2.6;4511.7373;94.86386;-1
204200;1224.25;1.8;12.5;-2.6;4511.8955;94.86014;-1
204300;1224.25;1.8;12.5;-2.6;4512.048;94.8564;-1
204400;1227.25;1.8;12.5;-2.6;4512.1943;94.85264;-1
204500;1227.25;1.8;12.5;-2.6;4512.3345;94.84886;-1
204600;1227.25;1.8;12.5;-2.6;4512.469;94.84506;-1
204700;1227.25;1.8;12.5;-2.6;4512.598;94.841255;-1
204800;1228.75;1.8;12.5;-2.6;4512.721;94.83742;-1
204900;1226.75;1.8;12.5;-2.6;4512.8384;94.83357;-1
205000;1227.75;1.8;12.5;-2.6;4512.9497;94.829704;-1
205100;1228.0;1.8;12.5;-2.6;4513.055;94.82581;-1
205200;1230.75;1.8;12.5;-2.6;4513.1553;94.82191;-1
205300;1232.25;1.8;12.5;-2.6;4513.2495;94.817986;-1
205400;1232.75;1.8;12.5;-2.6;4513.338;94.81405;-1
205500;1232.5;1.8;12.5;-2.6;4513.4204;94.81009;-1
205600;1231.75;1.8;12.5;-2.6;4513.4976;94.806114;-1
205700;1232.75;1.8;12.5;-2.6;4513.569;94.80212;-1
205800;1232.25;1.8;12.5;-2.6;4513.6343;94.79811;-1
205900;1234.25;1.8;12.5;-2.6;4513.6943;94.79408;-1
206000;1232.75;1.8;12.5;-2.6;4513.749;94.79003;-1
206100;1232.25;1.8;12.5;-2.6;4513.7974;94.78597;-1
206200;1232.25;1.8;12.5;-2.6;4513.841;94.78189;-1
206300;1232.75;1.8;12.5;-2.6;4513.878;94.77779;-1
206400;1233.25;1.8;12.5;-2.6;4513.91;94.773674;-1
206500;1233.25;1.8;12.5;-2.6;4513.9365;94.76954;-1
206600;1233.25;1.8;12.5;-2.6;4513.957;94.76539;-1
206700;1233.25;1.8;12.5;-2.6;4513.9727;94.761215;-1
206800;1232.25;1.8;12.5;-2.6;4513.9824;94.757034;-1
206900;1230.75;1.8;12.5;-2.6;4513.9863;94.75283;-1
207000;1231.0;1.8;12.5;-2.6;4513.9854;94.74861;-1
207100;1233.25;1.8;12.5;-2.6;4513.9785;94.74438;-1
207200;1231.75;1.8;12.5;-2.6;4513.9663;94.74012;-1
207300;1232.0;1.8;12.5;-2.6;4513.9487;94.73585;-1
207400;1232.0;1.8;12.5;-2.6;4513.9253;94.73156;-1
207500;1232.25;1.8;12.5;-2.6;4513.897;94.72726;-1
207600;1232.0;1.8;12.5;-2.6;4513.863;94.72293;-1
207700;1232.0;1.8;12.5;-2.6;4513.8237;94.7186;-1
207800;1230.75;1.8;12.5;-2.6;4513.779;94.71424;-1
207900;1232.75;1.8;12.5;-2.6;4513.729;94.70987;-1
208000;1232.5;1.8;12.5;-2.6;4513.6733;94.70548;-1
208100;1233.75;1.8;12.5;-2.6;4513.613;94.70107;-1
208200;1234.0;1.7;12.5;-2.6;4513.5464;94.696655;-1
208300;1234.25;1.7;12.5;-2.6;4513.475;94.692215;-1
208400;1234.5;1.7;12.5;-2.6;4513.3984;94.68776;-1
208500;1235.25;1.7;12.5;-2.6;4513.3164;94.68329;-1
208600;1235.25;1.7;12.5;-2.6;4513.2295;94.6788;-1
208700;1236.75;1.7;12.5;-2.6;4513.137;94.6743;-1
208800;1235.75;1.7;12.5;-2.6;4513.0396;94.669785;-1
208900;1237.25;1.7;12.5;-2.6;4512.9365;94.665245;-1
209000;1238.25;1.7;12.5;-2.6;4512.828;94.6607;-1
209100;1238.25;1.7;12.5;-2.6;4512.715;94.65613;-1
209200;1236.75;1.7;12.5;-2.6;4512.5967;94.65154;-1
209300;1236.75;1.7;12.5;-2.6;4512.473;94.64694;-1
209400;1236.5;1.7;12.5;-2.6;4512.344;94.64233;-1
209500;1236.75;1.7;12.5;-2.6;4512.2104;94.637695;-1
209600;1238.75;1.7;12.5;-2.6;4512.0713;94.63305;-1
209700;1238.5;1.7;12.5;-2.6;4511.9272;94.62838;-1
209800;1238.5;1.7;12.5;-2.6;4511.778;94.6237;-1
209900;1237.25;1.7;12.5;-2.6;4511.624;94.61901;-1
210000;1235.25;1.7;12.5;-2.6;4511.4644;94.614296;-1
210100;1235.0;1.7;12.5;-2.6;4511.3003;94.60957;-1
210200;1234.75;1.7;12.5;-2.6;4511.131;94.60483;-1
210300;1234.5;1.7;12.5;-2.6;4510.9565;94.600075;-1
210400;1234.25;1.7;12.5;-2.6;4510.777;94.5953;-1
210500;1234.25;1.7;12.5;-2.6;4510.593;94.590515;-1
210600;1233.75;1.7;11.5;-2.6;4510.4033;94.58571;-1
210700;1233.5;1.7;11.5;-2.6;4510.209;94.580894;-1
210800;1232.75;1.7;11.5;-2.6;4510.01;94.57606;-1
210900;1231.75;1.7;11.5;-2.6;4509.8057;94.571205;-1
211000;1229.75;1.7;11.5;-2.6;4509.5967;94.566345;-1
211100;1230.75;1.7;11.5;-2.6;4509.383;94.56146;-1
211200;1230.75;1.7;11.5;-2.6;4509.164;94.55657;-1
211300;1230.25;1.7;11.5;-2.6;4508.9404;94.55166;-1
211400;1230.75;1.7;11.5;-2.6;4508.7114;94.54674;-1
211500;1231.25;1.7;11.5;-2.6;4508.4785;94.541794;-1
211600;1229.75;1.7;11.5;-2.6;4508.24;94.53684;-1
211700;1229.75;1.7;11.5;-2.6;4507.997;94.531876;-1
211800;1230.75;1.7;11.5;-2.6;4507.7495;94.526886;-1
211900;1231.0;1.7;11.5;-2.6;4507.4966;94.52189;-1
212000;1231.0;1.7;11.5;-2.6;4507.2393;94.51688;-1
212100;1231.75;1.7;11.5;-2.6;4506.9775;94.51185;-1
212200;1231.75;1.7;11.5;-2.6;4506.7104;94.506805;-1
212300;1232.0;1.7;11.5;-2.6;4506.439;94.50175;-1
212400;1231.75;1.7;11.5;-2.6;4506.1626;94.49668;-1
212500;1230.75;1.7;11.5;-2.6;4505.882;94.49159;-1
212600;1229.75;1.7;11.5;-2.6;4505.596;94.48649;-1
212700;1230.75;1.7;11.5;-2.6;4505.306;94.48138;-1
212800;1231.75;1.7;11.5;-2.6;4505.011;94.47625;-1
212900;1231.75;1.7;11.5;-2.6;4504.7114;94.47111;-1
213000;1233.25;1.7;11.5;-2.6;4504.4077;94.46595;-1
213100;1233.75;1.7;11.5;-2.6;4504.0986;94.46078;-1
213200;1232.25;1.7;11.5;-2.6;4503.7856;94.45559;-1
213300;1234.25;1.7;11.5;-2.6;4503.468;94.45039;-1
213400;1234.25;1.7;11.5;-2.6;4503.145;94.445175;-1
213500;1232.25;1.7;11.5;-2.6;4502.8184;94.43995;-1
213600;1231.25;1.7;11.5;-2.6;4502.487;94.43471;-1
213700;1232.25;1.7;11.5;-2.6;4502.1504;94.42945;-1
213800;1233.25;1.7;11.5;-2.6;4501.81;94.42419;-1
213900;1234.75;1.7;11.5;-2.6;4501.465;94.4189;-1
214000;1235.0;1.7;11.5;-2.6;4501.1157;94.413605;-1
214100;1236.25;1.7;11.5;-2.6;4500.7617;94.408295;-1
214200;1237.25;1.7;11.5;-2.6;4500.4033;94.40297;-1
214300;1237.75;1.7;11.5;-2.6;4500.0405;94.39764;-1
214400;1238.0;1.7;11.5;-2.6;4499.6733;94.39228;-1
214500;1237.25;1.7;11.5;-2.6;4499.302;94.38692;-1
214600;1235.75;1.7;11.5;-2.6;4498.926;94.381546;-1
214700;1236.0;1.7;11.5;-2.6;4498.5454;94.37615;-1
214800;1235.25;1.7;11.5;-2.6;4498.1606;94.37075;-1
214900;1235.5;1.7;11.5;-2.6;4497.7715;94.365326;-1
215000;1235.5;1.7;11.5;-2.6;4497.3784;94.3599;-1
215100;1235.5;1.7;11.5;-2.6;4496.9805;94.354454;-1
215200;1235.5;1.7;11.5;-2.6;4496.5786;94.349;-1
215300;1234.25;1.7;11.5;-2.6;4496.1724;94.34353;-1
215400;1233.75;1.7;11.5;-2.6;4495.7617;94.33804;-1
215500;1233.75;1.7;11.5;-2.6;4495.347;94.33255;-1
215600;1234.75;1.6;11.5;-2.6;4494.928;94.32704;-1
215700;1234.75;1.6;11.5;-2.6;4494.505;94.32152;-1
215800;1233.25;1.6;11.5;-2.6;4494.0776;94.31599;-1
215900;1233.25;1.6;11.5;-2.6;4493.646;94.31044;-1
216000;1233.75;1.6;11.5;-2.6;4493.2104;94.30488;-1
216100;1234.75;1.6;11.5;-2.6;4492.7705;94.2993;-1
216200;1235.0;1.6;11.5;-2.6;4492.326;94.29372;-1
216300;1234.25;1.6;11.5;-2.6;4491.878;94.288124;-1
216400;1235.25;1.6;11.5;-2.6;4491.426;94.28251;-1
216500;1235.75;1.6;11.5;-2.6;4490.969;94.276886;-1
216600;1234.25;1.6;11.5;-2.6;4490.509;94.271255;-1
216700;1234.25;1.6;11.5;-2.6;4490.0444;94.2656;-1
216800;1234.25;1.6;11.5;-2.6;4489.5757;94.25994;-1
216900;1234.75;1.6;11.5;-2.6;4489.103;94.25427;-1
217000;1235.25;1.6;11.5;-2.6;4488.6265;94.24859;-1
217100;1236.25;1.6;11.5;-2.6;4488.1455;94.24289;-1
217200;1235.25;1.6;11.5;-2.6;4487.6606;94.23718;-1
217300;1233.75;1.6;11.5;-2.6;4487.1724;94.23146;-1
217400;1233.75;1.6;11.5;-2.6;4486.6797;94.22573;-1
217500;1234.0;1.6;11.5;-2.6;4486.183;94.219986;-1
