timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
298900;1054.75;0.8;8.5;-4.5;2294.4539;80.20927;1
299000;1054.5;0.8;8.5;-4.5;2294.9546;80.190186;1
299100;1052.75;0.8;8.5;-4.5;2295.456;80.17112;1
299200;1052.75;0.8;8.5;-4.5;2295.958;80.15206;1
299300;1052.75;0.8;8.5;-4.5;2296.461;80.13301;1
299400;1053.25;0.8;8.5;-4.5;2296.9644;80.113976;1
299500;1052.75;0.8;8.5;-4.5;2297.4685;80.09495;1
299600;1052.75;0.8;8.5;-4.5;2297.9734;80.075935;1
299700;1052.75;0.8;8.5;-4.5;2298.479;80.05694;1
299800;1052.75;0.8;8.5;-4.5;2298.9854;80.03795;1
299900;1054.25;0.8;8.5;-4.5;2299.4922;80.01897;1
300000;1054.75;0.8;8.5;-4.5;2300.0;80.0;1
300100;1054.5;0.8;8.5;-4.5;2300.5083;79.98105;1
300200;1051.75;0.8;8.5;-4.5;2301.0176;79.962105;1
300300;1051.5;0.8;8.5;-4.5;2301.5273;79.94317;1
300400;1051.25;0.8;8.5;-4.5;2302.0378;79.92425;1
300500;1053.25;0.8;8.5;-4.5;2302.549;79.90534;1
300600;1054.25;0.8;8.5;-4.5;2303.0608;79.886444;1
300700;1054.75;0.8;8.5;-4.5;2303.5735;79.86756;1
300800;1054.25;0.8;8.5;-4.5;2304.0867;79.848694;1
300900;1053.25;0.8;8.5;-4.5;2304.6003;79.829834;1
301000;1052.75;0.8;8.5;-4.5;2305.115;79.81098;1
301100;1050.75;0.8;8.5;-4.5;2305.6301;79.79215;1
301200;1050.25;0.8;8.5;-4.5;2306.1458;79.77333;1
301300;1050.75;0.8;8.5;-4.5;2306.662;79.75452;1
301400;1052.75;0.8;8.5;-4.5;2307.1792;79.73572;1
301500;1050.75;0.8;8.5;-4.5;2307.6968;79.716934;1
301600;1050.75;0.8;8.5;-4.5;2308.215;79.69816;1
301700;1051.25;0.8;8.5;-4.5;2308.734;79.6794;1
301800;1050.25;0.8;8.5;-4.5;2309.2534;79.66065;1
301900;1049.25;0.8;8.5;-4.5;2309.7732;79.641914;1
302000;1049.25;0.8;8.5;-4.5;2310.294;79.62319;1
302100;1049.75;0.8;8.5;-4.5;2310.815;79.604485;1
302200;1049.75;0.8;8.5;-4.5;2311.3367;79.585785;1
302300;1047.75;0.8;8.5;-4.5;2311.8591;79.5671;1
302400;1047.75;0.8;8.5;-4.5;2312.3818;79.54842;1
302500;1046.25;0.8;8.5;-4.5;2312.9053;79.52977;1
302600;1046.75;0.8;8.5;-4.5;2313.4292;79.51112;1
302700;1046.25;0.8;8.5;-4.5;2313.9536;79.492485;1
302800;1046.0;0.8;8.5;-4.5;2314.4785;79.47387;1
302900;1046.75;0.8;8.5;-4.5;2315.0042;79.45526;1
303000;1046.75;0.8;8.5;-4.5;2315.53;79.43667;1
303100;1047.25;0.8;8.5;-4.5;2316.0566;79.41808;1
303200;1047.25;0.8;8.5;-4.5;2316.5835;79.39952;1
303300;1045.25;0.8;8.5;-4.5;2317.111;79.38097;1
303400;1045.5;0.8;8.5;-4.5;2317.639;79.36243;1
303500;1045.75;0.8;8.5;-4.5;2318.1675;79.343895;1
303600;1044.75;0.8;8.5;-4.5;2318.6963;79.32538;1
303700;1047.25;0.8;8.5;-4.5;2319.2258;79.30688;1
303800;1048.25;0.8;8.5;-4.5;2319.7556;79.28839;1
303900;1049.75;0.8;8.5;-4.5;2320.286;79.26992;1
304000;1052.25;0.8;8.5;-4.5;2320.8167;79.25146;1
304100;1053.25;0.8;8.5;-4.5;2321.3477;79.23302;1
304200;1053.0;0.8;8.5;-4.5;2321.8794;79.214584;1
304300;1051.75;0.8;8.5;-4.5;2322.4114;79.19616;1
304400;1052.25;0.8;8.5;-4.5;2322.9438;79.17776;1
304500;1051.25;0.8;8.5;-4.5;2323.4766;79.15936;1
304600;1052.25;0.8;8.5;-4.5;2324.0098;79.14099;1
304700;1052.5;0.8;8.5;-4.5;2324.5435;79.12263;1
304800;1051.25;0.8;8.5;-4.5;2325.0774;79.10428;1
304900;1050.75;0.8;8.5;-4.5;2325.6118;79.085945;1
305000;1050.5;0.8;8.5;-4.5;2326.1465;79.06762;1
305100;1049.25;0.8;8.5;-4.5;2326.6816;79.04932;1
305200;1049.25;0.8;8.5;-4.5;2327.2173;79.03102;1
305300;1049.75;0.8;8.5;-4.5;2327.753;79.01274;1
305400;1050.75;0.8;8.5;-4.5;2328.2893;78.99448;1
305500;1049.75;0.8;8.5;-4.5;2328.8257;78.97623;1
305600;1049.75;0.8;8.5;-4.5;2329.3625;78.95799;1
305700;1049.25;0.8;8.5;-4.5;2329.9;78.93977;1
305800;1050.25;0.8;8.5;-4.5;2330.4373;78.92156;1
305900;1050.75;0.8;8.5;-4.5;2330.975;78.90337;1
306000;1054.25;0.8;8.5;-4.5;2331.5132;78.88519;1
306100;1054.25;0.8;8.5;-4.5;2332.0518;78.867035;1
306200;1053.75;0.8;8.5;-4.5;2332.5903;78.848885;1
306300;1052.75;0.8;8.5;-4.5;2333.1294;78.83075;1
306400;1051.25;0.8;8.5;-4.5;2333.6687;78.81264;1
306500;1052.25;0.8;8.5;-4.5;2334.2083;78.79453;1
306600;1053.25;0.8;8.5;-4.5;2334.748;78.77644;1
306700;1052.75;0.8;8.5;-4.5;2335.288;78.75837;1
306800;1052.75;0.8;8.5;-4.5;2335.8284;78.74031;1
306900;1052.75;0.8;8.5;-4.5;2336.369;78.72227;1
307000;1054.75;0.8;8.5;-4.5;2336.9097;78.70424;1
307100;1053.75;0.8;8.5;-4.5;2337.4507;78.686226;1
307200;1052.25;0.8;8.5;-4.5;2337.992;78.66823;1
307300;1052.5;0.8;8.5;-4.5;2338.5334;78.65024;1
307400;1051.75;0.8;8.5;-4.5;2339.0752;78.63227;1
307500;1050.75;0.8;8.5;-4.5;2339.617;78.61432;1
307600;1051.25;0.8;8.5;-4.5;2340.1592;78.59638;1
307700;1051.25;0.8;8.5;-4.5;2340.7014;78.57846;1
307800;1053.25;0.8;8.5;-4.5;2341.2437;78.560555;1
307900;1053.25;0.8;8.5;-4.5;2341.7864;78.54266;1
308000;1054.25;0.8;8.5;-4.5;2342.329;78.52479;1
308100;1053.75;0.8;8.5;-4.5;2342.872;78.50693;1
308200;1055.25;0.8;8.5;-4.5;2343.4153;78.48909;1
308300;1053.75;0.8;8.5;-4.5;2343.9585;78.47126;1
308400;1052.25;0.8;8.5;-4.5;2344.502;78.453445;1
308500;1051.75;0.8;8.5;-4.5;2345.0454;78.435646;1
308600;1051.25;0.8;8.5;-4.5;2345.589;78.41787;1
308700;1049.75;0.8;8.5;-4.5;2346.1328;78.4001;1
308800;1050.75;0.8;8.5;-4.5;2346.6768;78.382355;1
308900;1049.25;0.8;8.5;-4.5;2347.2207;78.364624;1
309000;1050.25;0.8;8.5;-4.5;2347.7646;78.34691;1
309100;1049.25;0.8;8.5;-4.5;2348.3088;78.32921;1
309200;1049.25;0.8;8.5;-4.5;2348.8533;78.31152;1
309300;1049.75;0.8;8.5;-4.5;2349.3975;78.29385;1
309400;1051.25;0.8;8.5;-4.5;2349.942;78.2762;1
309500;1049.75;0.8;8.5;-4.5;2350.4863;78.25856;1
309600;1050.0;0.8;8.5;-4.5;2351.031;78.240944;1
309700;1050.75;0.8;8.5;-4.5;2351.5754;78.22334;1
309800;1050.5;0.8;8.5;-4.5;2352.12;78.20576;1
309900;1050.5;0.8;8.5;-4.5;2352.6648;78.18819;1
310000;1051.75;0.8;8.5;-4.5;2353.2095;78.17063;1
310100;1052.75;0.8;8.5;-4.5;2353.7542;78.15309;1
310200;1052.75;0.8;8.5;-4.5;2354.299;78.135574;1
310300;1053.25;0.8;8.5;-4.5;2354.8438;78.11807;1
310400;1055.75;0.8;8.5;-4.5;2355.3884;78.100586;1
310500;1054.25;0.8;8.5;-4.5;2355.9333;78.083115;1
310600;1053.75;0.8;8.5;-4.5;2356.478;78.06566;1
310700;1053.25;0.8;8.5;-4.5;2357.0227;78.048225;1
310800;1051.75;0.8;8.5;-4.5;2357.5674;78.03081;1
310900;1052.0;0.8;8.5;-4.5;2358.112;78.013405;1
311000;1051.25;0.8;8.5;-4.5;2358.6567;77.99602;1
311100;1051.25;0.8;8.5;-4.5;2359.2014;77.978645;1
311200;1050.25;0.8;8.5;-4.5;2359.7458;77.961296;1
311300;1050.25;0.8;8.5;-4.5;2360.2903;77.94396;1
311400;1049.25;0.8;8.5;-4.5;2360.8347;77.92664;1
311500;1049.75;0.8;8.5;-4.5;2361.3792;77.90935;1
311600;1048.25;0.8;8.5;-4.5;2361.9233;77.89207;1
311700;1048.25;0.8;8.5;-4.5;2362.4675;77.8748;1
311800;1049.75;0.8;8.5;-4.5;2363.0117;77.85755;1
311900;1049.25;0.8;8.5;-4.5;2363.5557;77.840324;1
312000;1049.25;0.8;8.5;-4.5;2364.0996;77.82311;1
312100;1049.75;0.8;8.5;-4.5;2364.6433;77.805916;1
312200;1050.25;0.8;8.5;-4.5;2365.187;77.788734;1
312300;1049.25;0.8;8.5;-4.5;2365.7305;77.771576;1
312400;1050.25;0.8;8.5;-4.5;2366.274;77.75443;1
312500;1048.75;0.8;8.5;-4.5;2366.8171;77.73731;1
312600;1047.75;0.8;8.5;-4.5;2367.3604;77.72021;1
312700;1048.25;0.8;8.5;-4.5;2367.9033;77.70312;1
312800;1047.75;0.8;8.5;-4.5;2368.446;77.68605;1
312900;1046.25;0.8;8.5;-4.5;2368.9888;77.66899;1
313000;1045.75;0.8;8.5;-4.5;2369.5312;77.65196;1
313100;1044.75;0.8;8.5;-4.5;2370.0735;77.63494;1
313200;1043.75;0.8;8.5;-4.5;2370.6155;77.61794;1
313300;1044.0;0.8;8.5;-4.5;2371.1575;77.60097;1
313400;1042.75;0.8;8.5;-4.5;2371.699;77.584;1
313500;1042.5;0.8;8.5;-4.5;2372.2405;77.56706;1
313600;1041.75;0.8;8.5;-4.5;2372.7817;77.55013;1
313700;1040.75;0.8;8.5;-4.5;2373.3228;77.533226;1
313800;1041.0;0.8;8.5;-4.5;2373.8638;77.516335;1
313900;1039.75;0.8;8.5;-4.5;2374.4043;77.499466;1
314000;1038.75;0.8;8.5;-4.5;2374.9446;77.48261;1
314100;1039.0;0.8;8.5;-4.5;2375.4846;77.46578;1
314200;1039.25;0.8;8.5;-4.5;2376.0244;77.44897;1
314300;1039.75;0.8;8.5;-4.5;2376.564;77.432175;1
314400;1039.25;0.8;8.5;-4.5;2377.1033;77.4154;1
314500;1040.25;0.8;8.5;-4.5;2377.6423;77.398636;1
314600;1040.25;0.8;8.5;-4.5;2378.1812;77.3819;1
314700;1039.25;0.8;8.5;-4.5;2378.7195;77.36517;1
314800;1037.75;0.8;8.5;-4.5;2379.2576;77.34847;1
314900;1037.75;0.8;8.5;-4.5;2379.7954;77.33179;1
315000;1037.75;0.8;8.5;-4.5;2380.333;77.315125;1
315100;1037.75;0.8;8.5;-4.5;2380.87;77.29848;1
315200;1037.75;0.8;8.5;-4.5;2381.4072;77.28185;1
315300;1037.75;0.8;8.5;-4.5;2381.9436;77.26525;1
315400;1038.0;0.8;8.5;-4.5;2382.48;77.24866;1
315500;1040.25;0.8;8.5;-4.5;2383.0156;77.23209;1
315600;1040.5;0.8;8.5;-4.5;2383.5513;77.215546;1
315700;1039.75;0.8;8.5;-4.5;2384.0864;77.19901;1
315800;1040.75;0.8;8.5;-4.5;2384.621;77.1825;1
315900;1039.25;0.8;8.5;-4.5;2385.1555;77.16601;1
316000;1040.25;0.8;8.5;-4.5;2385.6897;77.149536;1
316100;1039.25;0.8;8.5;-4.5;2386.2234;77.13309;1
316200;1038.75;0.8;8.5;-4.5;2386.7566;77.11665;1
316300;1039.75;0.8;8.5;-4.5;2387.2893;77.10024;1
316400;1040.25;0.8;8.5;-4.5;2387.8218;77.08385;1
316500;1039.25;0.8;8.5;-4.5;2388.354;77.067474;1
316600;1039.75;0.8;8.5;-4.5;2388.8855;77.05112;1
316700;1039.75;0.8;8.5;-4.5;2389.4167;77.03479;1
316800;1041.25;0.8;8.5;-4.5;2389.9475;77.01847;1
316900;1041.75;0.8;8.5;-4.5;2390.4778;77.00218;1
317000;1041.75;0.8;8.5;-4.5;2391.0076;76.9859;1
317100;1040.75;0.8;8.5;-4.5;2391.537;76.96965;1
317200;1041.25;0.8;8.5;-4.5;2392.066;76.953415;1
317300;1041.0;0.8;8.5;-4.5;2392.5945;76.9372;1
317400;1040.75;0.8;8.5;-4.5;2393.1226;76.921005;1
317500;1040.5;0.8;8.5;-4.5;2393.65;76.90483;1
317600;1041.25;0.8;8.5;-4.5;2394.177;76.88868;1
317700;1041.75;0.8;8.5;-4.5;2394.7036;76.87254;1
317800;1041.75;0.8;8.5;-4.5;2395.2295;76.85644;1
317900;1041.75;0.8;8.5;-4.5;2395.7551;76.84034;1
318000;1041.25;0.8;8.5;-4.5;2396.28;76.82427;1
318100;1041.75;0.8;8.5;-4.5;2396.8047;76.80822;1
318200;1041.25;0.8;8.5;-4.5;2397.3286;76.79219;1
318300;1041.5;0.8;8.5;-4.5;2397.852;76.77618;1
318400;1041.75;0.8;8.5;-4.5;2398.3748;76.760185;1
318500;1042.0;0.8;8.5;-4.5;2398.8972;76.74422;1
318600;1041.75;0.8;8.5;-4.5;2399.419;76.72827;1
318700;1041.5;0.8;8.5;-4.5;2399.9402;76.71234;1
318800;1040.25;0.8;8.5;-4.5;2400.4607;76.696434;1
318900;1043.25;0.8;8.5;-4.5;2400.9807;76.68055;1
319000;1043.0;0.8;8.5;-4.5;2401.5002;76.66469;1
319100;1042.75;0.8;8.5;-4.5;2402.019;76.64884;1
319200;1042.5;0.8;8.5;-4.5;2402.5374;76.63302;1
319300;1043.75;0.8;8.5;-4.5;2403.055;76.61722;1
319400;1046.25;0.8;8.5;-4.5;2403.572;76.60143;1
319500;1044.75;0.8;8.5;-4.5;2404.0886;76.58568;1
319600;1043.25;0.8;8.5;-4.5;2404.6042;76.56994;1
319700;1044.25;0.8;8.5;-4.5;2405.1194;76.55422;1
319800;1043.25;0.8;8.5;-4.5;2405.634;76.53853;1
319900;1043.5;0.8;8.5;-4.5;2406.148;76.52285;1
320000;1042.75;0.8;8.5;-4.5;2406.6611;76.507195;1
320100;1042.25;0.8;8.5;-4.5;2407.1738;76.49157;1
320200;1041.75;0.8;8.5;-4.5;2407.6855;76.47596;1
320300;1040.75;0.8;8.5;-4.5;2408.1968;76.460365;1
320400;1040.75;0.8;8.5;-4.5;2408.7075;76.4448;1
320500;1040.75;0.8;8.5;-4.5;2409.2173;76.42925;1
320600;1042.75;0.8;8.5;-4.5;2409.7266;76.413734;1
320700;1041.25;0.8;8.5;-4.5;2410.2349;76.39823;1
320800;1044.25;0.8;8.5;-4.5;2410.7427;76.38275;1
320900;1044.25;0.8;8.5;-4.5;2411.2498;76.367294;1
321000;1044.25;0.8;8.5;-4.5;2411.756;76.35186;1
321100;1044.25;0.8;8.5;-4.5;2412.2617;76.33644;1
321200;1045.25;0.8;8.5;-4.5;2412.7664;76.32105;1
321300;1043.75;0.8;8.5;-4.5;2413.2705;76.30568;1
321400;1043.5;0.8;8.5;-4.5;2413.774;76.29034;1
321500;1042.75;0.8;8.5;-4.5;2414.2766;76.27501;1
321600;1043.0;0.8;8.5;-4.5;2414.7783;76.259705;1
321700;1043.75;0.8;8.5;-4.5;2415.2795;76.24442;1
321800;1043.25;0.8;8.5;-4.5;2415.7798;76.229164;1
321900;1044.25;0.8;8.5;-4.5;2416.2793;76.21393;1
322000;1044.75;0.8;8.5;-4.5;2416.778;76.198715;1
322100;1044.75;0.8;8.5;-4.5;2417.276;76.183525;1
322200;1045.75;0.8;8.5;-4.5;2417.773;76.16835;1
322300;1045.25;0.8;8.5;-4.5;2418.2693;76.153206;1
322400;1044.75;0.8;8.5;-4.5;2418.765;76.138084;1
322500;1043.25;0.8;8.5;-4.5;2419.2595;76.12298;1
322600;1042.25;0.8;8.5;-4.5;2419.7534;76.1079;1
322700;1041.75;0.8;8.5;-4.5;2420.2463;76.09284;1
322800;1043.75;0.8;8.5;-4.5;2420.7385;76.07781;1
322900;1043.25;0.8;8.5;-4.5;2421.2297;76.0628;1
323000;1043.5;0.8;8.5;-4.5;2421.7202;76.04781;1
323100;1043.5;0.8;8.5;-4.5;2422.2097;76.03285;1
323200;1041.75;0.8;8.5;-4.5;2422.6985;76.01791;1
323300;1040.25;0.8;8.5;-4.5;2423.1863;76.00299;1
323400;1041.25;0.8;8.5;-4.5;2423.6733;75.98809;1
323500;1039.75;0.8;8.5;-4.5;2424.1594;75.97322;1
323600;1039.75;0.8;8.5;-4.5;2424.6445;75.958374;1
323700;1038.75;0.8;8.5;-4.5;2425.1287;75.94354;1
323800;1037.75;0.8;8.5;-4.5;2425.612;75.92874;1
323900;1039.25;0.8;8.5;-4.5;2426.0945;75.91396;1
324000;1039.25;0.8;8.5;-4.5;2426.576;75.89921;1
324100;1040.25;0.8;8.5;-4.5;2427.0564;75.884476;1
324200;1038.75;0.8;8.5;-4.5;2427.5361;75.86977;1
324300;1038.75;0.8;8.5;-4.5;2428.0146;75.85508;1
324400;1039.75;0.8;8.5;-4.5;2428.4924;75.840416;1
324500;1040.0;0.8;8.5;-4.5;2428.969;75.825775;1
324600;1041.25;0.8;8.5;-4.5;2429.4448;75.811165;1
324700;1039.75;0.8;8.5;-4.5;2429.9197;75.79657;1
324800;1039.25;0.8;8.5;-4.5;2430.3936;75.782005;1
324900;1038.25;0.8;8.5;-4.5;2430.8662;75.76746;1
325000;1037.75;0.8;8.5;-4.5;2431.3381;75.75294;1
325100;1036.75;0.8;8.5;-4.5;2431.8088;75.73844;1
325200;1035.75;0.8;8.5;-4.5;2432.2788;75.723976;1
325300;1036.75;0.8;8.5;-4.5;2432.7476;75.709526;1
325400;1037.25;0.8;8.5;-4.5;2433.2153;75.6951;1
325500;1037.5;0.8;8.5;-4.5;2433.6821;75.6807;1
325600;1037.75;0.8;8.5;-4.5;2434.1477;75.66633;1
325700;1037.5;0.8;8.5;-4.5;2434.6123;75.65198;1
325800;1039.25;0.8;8.5;-4.5;2435.076;75.63765;1
325900;1040.75;0.8;8.5;-4.5;2435.5386;75.623344;1
326000;1041.25;0.8;8.5;-4.5;2436.0;75.60907;1
326100;1041.5;0.8;8.5;-4.5;2436.4604;75.59481;1
326200;1039.75;0.8;8.5;-4.5;2436.9197;75.58058;1
326300;1039.75;0.8;8.5;-4.5;2437.378;75.566376;1
326400;1038.75;0.8;8.5;-4.5;2437.8352;75.5522;1
326500;1039.75;0.8;8.5;-4.5;2438.2913;75.53804;1
326600;1040.75;0.8;8.5;-4.5;2438.7463;75.52391;1
326700;1041.0;0.8;8.5;-4.5;2439.2;75.5098;1
326800;1040.25;0.8;8.5;-4.5;2439.6528;75.49572;1
326900;1040.5;0.8;8.5;-4.5;2440.1045;75.48167;1
327000;1040.75;0.8;8.5;-4.5;2440.555;75.46763;1
327100;1039.25;0.8;8.5;-4.5;2441.0042;75.45362;1
327200;1038.75;0.8;8.5;-4.5;2441.4524;75.439644;1
327300;1038.25;0.8;8.5;-4.5;2441.8994;75.42568;1
327400;1038.25;0.8;8.5;-4.5;2442.3452;75.41175;1
327500;1038.0;0.8;8.5;-4.5;2442.79;75.39784;1
327600;1038.25;0.8;8.5;-4.5;2443.2334;75.383965;1
327700;1036.25;0.8;8.5;-4.5;2443.6758;75.3701;1
327800;1035.25;0.8;8.5;-4.5;2444.117;75.35627;1
327900;1035.5;0.8;8.5;-4.5;2444.557;75.34247;1
328000;1034.25;0.8;8.5;-4.5;2444.9956;75.32868;1
328100;1035.25;0.8;8.5;-4.5;2445.433;75.314926;1
328200;1035.75;0.8;8.5;-4.5;2445.8696;75.3012;1
328300;1035.5;0.8;8.5;-4.5;2446.3047;75.28749;1
328400;1035.25;0.8;8.5;-4.5;2446.7385;75.27381;1
328500;1032.25;0.8;8.5;-4.5;2447.1711;75.26016;1
328600;1031.25;0.8;8.5;-4.5;2447.6025;75.24653;1
328700;1029.25;0.8;8.5;-4.5;2448.0327;75.232925;1
328800;1029.5;0.8;8.5;-4.5;2448.4617;75.21935;1
328900;1029.25;0.8;8.5;-4.5;2448.8894;75.205795;1
329000;1028.25;0.8;8.5;-4.5;2449.3157;75.192276;1
329100;1029.25;0.8;8.5;-4.5;2449.7407;75.17877;1
329200;1029.25;0.8;8.5;-4.5;2450.1646;75.1653;1
329300;1028.25;0.8;8.5;-4.5;2450.5872;75.151855;1
329400;1028.25;0.8;8.5;-4.5;2451.0083;75.13843;1
329500;1028.25;0.8;8.5;-4.5;2451.4282;75.12504;1
329600;1028.75;0.8;8.5;-4.5;2451.847;75.111664;1
329700;1028.75;0.8;8.5;-4.5;2452.2642;75.09832;1
329800;1030.25;0.8;8.5;-4.5;2452.6802;75.08501;1
329900;1030.75;0.8;8.5;-4.5;2453.0947;75.07172;1
330000;1030.25;0.8;8.5;-4.5;2453.508;75.05845;1
330100;1031.25;0.8;8.5;-4.5;2453.92;75.04521;1
330200;1031.75;0.8;8.5;-4.5;2454.3306;75.032;1
330300;1031.5;0.8;8.5;-4.5;2454.7397;75.018814;1
330400;1034.25;0.8;8.5;-4.5;2455.1477;75.00565;1
330500;1034.0;0.8;8.5;-4.5;2455.5542;74.99252;1
330600;1034.75;0.8;8.5;-4.5;2455.9592;74.979416;1
330700;1035.75;0.8;8.5;-4.5;2456.363;74.96634;1
330800;1036.25;0.8;8.5;-4.5;2456.7654;74.953285;1
330900;1036.0;0.8;8.5;-4.5;2457.1663;74.940254;1
331000;1034.25;0.8;8.5;-4.5;2457.566;74.92726;1
331100;1035.25;0.8;8.5;-4.5;2457.9639;74.91428;1
331200;1035.25;0.8;8.5;-4.5;2458.3606;74.901344;1
331300;1034.75;0.8;8.5;-4.5;2458.7559;74.88842;1
331400;1034.75;0.8;8.5;-4.5;2459.1497;74.875534;1
331500;1033.75;0.8;8.5;-4.5;2459.5422;74.86266;1
331600;1032.75;0.8;8.5;-4.5;2459.933;74.84983;1
331700;1031.75;0.8;8.5;-4.5;2460.3225;74.83702;1
331800;1030.25;0.8;8.5;-4.5;2460.7107;74.824234;1
331900;1030.75;0.8;8.5;-4.5;2461.0972;74.81148;1
332000;1029.75;0.8;8.5;-4.5;2461.4822;74.79875;1
332100;1029.5;0.8;8.5;-4.5;2461.866;74.78605;1
332200;1030.75;0.8;8.5;-4.5;2462.248;74.77338;1
332300;1030.5;0.8;8.5;-4.5;2462.6287;74.76073;1
332400;1030.25;0.8;8.5;-4.5;2463.0078;74.74811;1
332500;1029.25;0.8;8.5;-4.5;2463.3853;74.73552;1
332600;1028.75;0.8;8.5;-4.5;2463.7615;74.72295;1
332700;1027.25;0.8;8.5;-4.5;2464.136;74.71042;1
332800;1027.25;0.8;8.5;-4.5;2464.509;74.69791;1
332900;1025.75;0.8;8.5;-4.5;2464.8806;74.68543;1
333000;1024.75;0.8;8.5;-4.5;2465.2505;74.67297;1
333100;1024.5;0.8;8.5;-4.5;2465.619;74.66055;1
333200;1024.5;0.8;8.5;-4.5;2465.9858;74.648155;1
333300;1023.75;0.8;8.5;-4.5;2466.351;74.63578;1
333400;1022.75;0.8;8.5;-4.5;2466.7148;74.62344;1
333500;1022.75;0.8;8.5;-4.5;2467.077;74.61113;1
333600;1020.25;0.8;8.5;-4.5;2467.4375;74.59884;1
333700;1019.25;0.8;8.5;-4.5;2467.7964;74.586586;1
333800;1019.5;0.8;8.5;-4.5;2468.1538;74.574356;1
333900;1019.5;0.8;8.5;-4.5;2468.5095;74.56216;1
334000;1019.75;0.8;8.5;-4.5;2468.8638;74.54998;1
334100;1020.75;0.8;8.5;-4.5;2469.2163;74.537834;1
334200;1020.25;0.8;8.5;-4.5;2469.5671;74.52572;1
334300;1019.25;0.8;8.5;-4.5;2469.9165;74.51363;1
334400;1020.25;0.8;8.5;-4.5;2470.2642;74.50157;1
334500;1020.75;0.8;8.5;-4.5;2470.61;74.48954;1
334600;1019.25;0.8;8.5;-4.5;2470.9543;74.47754;1
334700;1017.75;0.8;8.5;-4.5;2471.297;74.46556;1
334800;1016.75;0.8;8.5;-4.5;2471.638;74.45362;1
334900;1016.25;0.8;8.5;-4.5;2471.9773;74.4417;1
335000;1016.75;0.8;8.5;-4.5;2472.315;74.42982;1
335100;1016.25;0.8;8.5;-4.5;2472.651;74.41795;1
335200;1016.25;0.8;8.5;-4.5;2472.9854;74.40613;1
335300;1017.75;0.8;8.5;-4.5;2473.3179;74.394325;1
335400;1016.75;0.8;8.5;-4.5;2473.6487;74.38255;1
335500;1016.25;0.8;8.5;-4.5;2473.9778;74.37081;1
335600;1015.75;0.8;8.5;-4.5;2474.3052;74.35909;1
335700;1016.0;0.8;8.5;-4.5;2474.6309;74.34741;1
335800;1015.75;0.8;8.5;-4.5;2474.9548;74.335754;1
335900;1016.0;0.8;8.5;-4.5;2475.277;74.32413;1
336000;1015.25;0.8;8.5;-4.5;2475.5977;74.31253;1
336100;1015.0;0.8;8.5;-4.5;2475.9163;74.30096;1
336200;1016.25;0.8;8.5;-4.5;2476.2332;74.28942;1
336300;1017.75;0.8;8.5;-4.5;2476.5483;74.27791;1
336400;1018.25;0.8;8.5;-4.5;2476.8618;74.266426;1
336500;1018.25;0.8;8.5;-4.5;2477.1733;74.25498;1
336600;1017.75;0.8;8.5;-4.5;2477.4832;74.24355;1
336700;1020.25;0.8;8.5;-4.5;2477.7913;74.23216;1
336800;1019.25;0.8;8.5;-4.5;2478.0974;74.2208;1
336900;1019.0;0.8;8.5;-4.5;2478.4019;74.20947;1
337000;1019.0;0.8;8.5;-4.5;2478.7046;74.198166;1
337100;1019.25;0.8;8.5;-4.5;2479.0054;74.1869;1
337200;1018.25;0.8;8.5;-4.5;2479.3042;74.17565;1
337300;1018.25;0.8;8.5;-4.5;2479.6013;74.16444;1
337400;1019.25;0.8;8.5;-4.5;2479.8965;74.15325;1
337500;1021.25;0.8;8.5;-4.5;2480.19;74.1421;1
337600;1020.25;0.8;8.5;-4.5;2480.4814;74.130974;1
337700;1020.5;0.8;8.5;-4.5;2480.7712;74.11988;1
337800;1021.75;0.8;8.5;-4.5;2481.059;74.10882;1
337900;1022.0;0.8;8.5;-4.5;2481.345;74.097786;1
338000;1022.0;0.8;8.5;-4.5;2481.629;74.086784;1
338100;1023.75;0.8;8.5;-4.5;2481.9111;74.075806;1
338200;1022.75;0.8;8.5;-4.5;2482.1914;74.064865;1
338300;1022.75;0.8;8.5;-4.5;2482.4697;74.053955;1
338400;1023.0;0.8;8.5;-4.5;2482.746;74.04307;1
338500;1023.0;0.8;8.5;-4.5;2483.0208;74.03222;1
338600;1024.25;0.8;8.5;-4.5;2483.2932;74.0214;1
338700;1024.75;0.8;8.5;-4.5;2483.564;74.01061;1
338800;1026.75;0.8;8.5;-4.5;2483.8325;73.99985;1
338900;1028.25;0.8;8.5;-4.5;2484.0994;73.98912;1
339000;1026.75;0.8;8.5;-4.5;2484.3643;73.978424;1
339100;1028.25;0.8;8.5;-4.5;2484.627;73.96775;1
339200;1028.25;0.8;8.5;-4.5;2484.888;73.957115;1
339300;1029.75;0.8;8.5;-4.5;2485.1467;73.94651;1
339400;1030.75;0.8;8.5;-4.5;2485.4038;73.935936;1
339500;1030.5;0.8;8.5;-4.5;2485.6587;73.92539;1
339600;1031.25;0.8;8.5;-4.5;2485.9116;73.91488;1
339700;1031.25;0.8;8.5;-4.5;2486.1626;73.904396;1
339800;1032.75;0.8;8.5;-4.5;2486.4114;73.89394;1
339900;1033.75;0.8;8.5;-4.5;2486.6584;73.88352;1
340000;1033.75;0.8;8.5;-4.5;2486.9033;73.87313;1
